"Area","Length","Width","Eccentricity","Perimeter","TotalDye1","MeanDye1","TotalDye2","MeanDye2","TotalDye3","MeanDye3","Drug"
570,67.81172101,11.6024914,0.985253909,144.7695526,50595,88.76315789,10659,18.7,57216,100.3789474,"DrugE"
294,23.47404887,16.95711894,0.691499171,69.11269837,85972,292.4217687,780118,2653.462585,269434,916.4421769,"DrugF"
119,14.89536164,10.54464861,0.706297727,40.87005769,29642,249.092437,356722,2997.663866,93200,783.1932773,"DrugF"
367,60.24946951,13.24353962,0.975542314,134.3675324,188884,514.6702997,39264,106.986376,322788,879.5313351,"DrugB"
1037,64.26763713,36.43970539,0.823718272,221.7228714,236619,228.1764706,867742,836.7810993,1078126,1039.658631,"DrugB"
204,20.08619389,15.17044092,0.655417153,71.69848481,42295,207.3284314,301927,1480.034314,269737,1322.240196,"DrugD"
200,26.6419487,9.688304095,0.93153625,59.9411255,73789,368.945,69980,349.9,170743,853.715,"DrugC"
198,32.34425842,8.290176151,0.966594475,66.91168825,77197,389.8838384,20507,103.5707071,58827,297.1060606,"DrugB"
245,38.14027859,8.863487439,0.972622259,81.01219331,44598,182.0326531,64348,262.644898,173461,708.0040816,"DrugC"
330,30.72397265,13.91366408,0.891581544,75.35533906,26966,81.71515152,2808,8.509090909,11497,34.83939394,"DrugE"
231,28.33377619,10.60732557,0.92727927,63.9411255,112899,488.7402597,259932,1125.246753,261634,1132.614719,"DrugC"
105,14.62455115,9.546832193,0.75753471,39.3137085,28992,276.1142857,246032,2343.161905,97634,929.847619,"DrugD"
612,50.71334354,23.21154779,0.88910618,178.3675324,158816,259.503268,457886,748.1797386,836911,1367.501634,"DrugF"
140,21.37031057,8.643941065,0.914545233,48.52691193,93108,665.0571429,10135,72.39285714,106568,761.2,"DrugB"
219,26.96883371,10.58220709,0.919800419,61.79898987,19730,90.0913242,19762,90.23744292,196018,895.0593607,"DrugB"
178,25.24309166,9.103627988,0.932705715,55.59797975,17350,97.47191011,221147,1242.398876,77749,436.7921348,"DrugF"
229,31.04490385,9.65531529,0.95040622,68.28427125,92436,403.650655,152410,665.5458515,268278,1171.519651,"DrugC"
113,15.15092756,9.740782287,0.765936219,38.97056275,10093,89.31858407,160237,1418.026549,44252,391.6106195,"DrugD"
309,33.13361172,19.36201446,0.8114933,102.5685425,179799,581.8737864,800318,2590.02589,367611,1189.679612,"DrugF"
240,35.75497444,9.000593954,0.967797545,76.91168825,156560,652.3333333,42150,175.625,230228,959.2833333,"DrugB"
800,74.77144933,22.27554223,0.954592377,183.5391052,137764,172.205,168985,211.23125,569149,711.43625,"DrugC"
169,18.9692787,11.46111703,0.796837548,48.38477631,25762,152.4378698,323366,1913.408284,81690,483.3727811,"DrugD"
1266,88.16021687,27.34578403,0.950676929,290.0071427,99187,78.34676145,130471,103.0576619,357184,282.135861,"DrugE"
257,29.33452462,11.32487138,0.922473889,66.76955262,102415,398.5019455,126421,491.9105058,359445,1398.618677,"DrugC"
362,42.21560632,11.05031424,0.965133273,91.9411255,145275,401.3121547,363135,1003.135359,431528,1192.066298,"DrugC"
184,21.25048749,11.1483292,0.851339456,51.45584412,32150,174.7282609,372250,2023.097826,71736,389.8695652,"DrugD"
123,18.37871234,11.09396812,0.797263517,51.21320344,20711,168.3821138,270981,2203.097561,119457,971.195122,"DrugD"
99,16.82972807,7.849149392,0.884581318,39.55634919,16044,162.0606061,204454,2065.191919,75416,761.7777778,"DrugD"
75,13.67965322,7.156726353,0.852230939,32.97056275,15278,203.7066667,187440,2499.2,76655,1022.066667,"DrugD"
239,31.30827654,10.14101241,0.946088461,68.04163056,31571,132.0962343,551814,2308.845188,61656,257.9748954,"DrugD"
129,22.34044434,7.900044704,0.935388884,49.21320344,38531,298.6899225,308017,2387.728682,104824,812.5891473,"DrugD"
1228,83.11623709,23.02565017,0.960861412,254.1665222,173644,141.4039088,25096,20.43648208,176971,144.1131922,"DrugE"
237,29.0858502,10.54897388,0.931912164,65.254834,95144,401.4514768,66969,282.5696203,228769,965.2700422,"DrugC"
184,20.64991984,11.45160487,0.832144215,50.38477631,408911,2222.342391,41586,226.0108696,320856,1743.782609,"DrugA"
725,47.28006318,23.09484532,0.872581247,164.9116882,87876,121.2082759,31185,43.0137931,352204,485.7986207,"DrugE"
241,25.59761307,12.10929172,0.881028433,61.35533906,285629,1185.182573,320876,1331.435685,254234,1054.912863,"DrugA"
179,27.22497222,9.754864904,0.933604289,62.52691193,121653,679.6256983,263734,1473.374302,169597,947.4692737,"DrugC"
330,40.68978262,10.92741189,0.963264576,88.18376618,361234,1094.648485,72473,219.6151515,407050,1233.484848,"DrugB"
251,33.56956276,9.700478146,0.957339218,71.74011537,62454,248.8207171,552705,2202.011952,155757,620.5458167,"DrugF"
273,35.97230277,10.76417651,0.954179407,79.69848481,40654,148.9157509,9096,33.31868132,72370,265.0915751,"DrugE"
579,61.95659641,12.77552326,0.978509619,132.8528137,82118,141.8272884,159850,276.0794473,103739,179.1692573,"DrugE"
490,55.46551075,16.99910925,0.951876869,127.882251,198703,405.5163265,17138,34.9755102,309647,631.9326531,"DrugB"
201,26.41822091,9.844006524,0.927983271,59.69848481,70371,350.1044776,451922,2248.368159,221946,1104.208955,"DrugF"
132,18.95998529,9.048849427,0.87876194,44.627417,42584,322.6060606,101761,770.9166667,249062,1886.833333,"DrugF"
186,24.09891354,10.21928166,0.90563611,57.45584412,13158,70.74193548,20492,110.172043,50740,272.7956989,"DrugE"
307,53.61652483,8.671665257,0.986834236,110.4680374,272565,887.8338762,75495,245.9120521,388215,1264.543974,"DrugB"
330,40.10423716,10.92669229,0.962167874,86.66904756,65197,197.5666667,40686,123.2909091,173103,524.5545455,"DrugA"
260,30.67985722,11.03531762,0.933070862,68.08326112,101225,389.3269231,19749,75.95769231,156327,601.2576923,"DrugB"
332,25.86151603,19.2692845,0.666958427,89.15432893,32815,98.84036145,389694,1173.777108,198563,598.0813253,"DrugD"
252,33.40686253,10.12466654,0.952967833,75.01219331,36136,143.3968254,460005,1825.416667,124120,492.5396825,"DrugD"
406,38.27228224,17.34343836,0.891429584,110.5269119,57372,141.3103448,50742,124.9802956,376545,927.4507389,"DrugB"
124,15.70036154,10.29845299,0.754815367,40.97056275,14278,115.1451613,158230,1276.048387,128481,1036.137097,"DrugD"
149,20.81811965,9.392550001,0.89243708,48.87005769,38337,257.295302,37993,254.9865772,94005,630.9060403,"DrugA"
409,46.17417805,12.06978641,0.965231406,98.22539674,1091329,2668.286064,76184,186.2689487,539329,1318.652812,"DrugA"
210,29.38707265,9.61450893,0.9449662,64.08326112,89132,424.4380952,21147,100.7,155063,738.3952381,"DrugB"
232,34.57803865,8.925410317,0.966111883,77.01219331,176546,760.9741379,9749,42.02155172,247352,1066.172414,"DrugB"
629,88.4520626,10.58105303,0.992819181,178.5685425,67874,107.9077901,52855,84.03020668,608387,967.2289348,"DrugB"
336,40.35298958,10.9154609,0.962720133,89.15432893,88528,263.4761905,13034,38.79166667,127552,379.6190476,"DrugB"
294,39.34709356,10.33841909,0.964864154,84.08326112,177438,603.5306122,46697,158.8333333,361581,1229.867347,"DrugB"
339,44.48381126,10.4245023,0.972153802,91.9411255,190955,563.2890855,92255,272.1386431,294066,867.4513274,"DrugA"
132,19.70887967,8.671322528,0.898012304,45.45584412,41448,314,76952,582.969697,228393,1730.25,"DrugF"
397,45.7952643,11.32850014,0.968920392,100.6690476,34473,86.83375315,45804,115.3753149,288281,726.1486146,"DrugB"
274,33.41494262,10.8060319,0.94626604,74.76955262,568439,2074.594891,111423,406.6532847,325113,1186.543796,"DrugA"
218,26.06873431,10.80960418,0.909977419,60.28427125,25514,117.0366972,294945,1352.958716,171054,784.6513761,"DrugD"
381,36.3883873,17.54797731,0.876038518,94.87005769,26651,69.95013123,7628,20.02099738,56772,149.007874,"DrugE"
253,23.67057071,18.67280911,0.614570626,91.254834,88783,350.9209486,922619,3646.715415,217566,859.944664,"DrugF"
320,44.95186143,9.589045273,0.9769828,96.08326112,35440,110.75,17797,55.615625,255688,799.025,"DrugB"
217,25.77967553,10.87422227,0.906682491,59.9411255,21345,98.3640553,36435,167.9032258,241388,1112.387097,"DrugF"
195,31.44153212,8.577725915,0.962066474,67.9411255,25553,131.0410256,42232,216.574359,223679,1147.071795,"DrugB"
339,45.93283042,9.888202796,0.976553406,95.29646456,82062,242.0707965,25322,74.69616519,421145,1242.315634,"DrugB"
287,44.20237578,9.911927477,0.97453402,94.22539674,146104,509.0731707,159617,556.1567944,519638,1810.585366,"DrugC"
478,68.29406288,11.48838828,0.985749575,143.9827561,230614,482.4560669,46731,97.76359833,279470,584.665272,"DrugB"
1045,77.64522217,24.44781283,0.949136253,292.7939392,115045,110.0909091,75424,72.17607656,696374,666.3866029,"DrugB"
307,33.01922928,12.03064921,0.931260986,75.59797975,29388,95.72638436,36691,119.514658,188317,613.4104235,"DrugB"
313,38.84631484,10.49319839,0.962826435,84.32590181,130272,416.2044728,178140,569.1373802,404886,1293.565495,"DrugC"
209,28.36372842,9.578558481,0.941252185,63.45584412,116460,557.2248804,143834,688.2009569,331550,1586.363636,"DrugC"
286,33.47751064,11.20034014,0.942373346,74.42640687,1102386,3854.496503,1101456,3851.244755,124067,433.8006993,"DrugA"
187,24.57309938,9.923063532,0.914839276,56.627417,8895,47.56684492,107583,575.3101604,90302,482.8983957,"DrugF"
360,44.95638498,10.49979977,0.972343532,97.84062043,45430,126.1944444,53523,148.675,397733,1104.813889,"DrugB"
359,40.93398821,12.55027851,0.9518391,93.98275606,22357,62.27576602,8178,22.77994429,65983,183.7966574,"DrugE"
85,14.3884074,7.715188676,0.844085464,34.14213562,12613,148.3882353,66768,785.5058824,249601,2936.482353,"DrugF"
281,33.12862315,11.62989395,0.936355687,76.04163056,26713,95.06405694,4205,14.96441281,37638,133.9430605,"DrugE"
243,29.33929412,10.82598068,0.929432356,65.79898987,120486,495.8271605,190081,782.2263374,360658,1484.1893,"DrugC"
211,22.51618827,12.12144254,0.842725535,56.18376618,132480,627.8672986,245063,1161.436019,60668,287.5260664,"DrugA"
525,70.28224099,13.50200381,0.981373169,152.7523087,60531,115.2971429,48335,92.06666667,411932,784.632381,"DrugB"
133,18.37557431,9.326316223,0.861628926,43.79898987,34178,256.9774436,43891,330.0075188,33659,253.075188,"DrugC"
160,20.41926134,10.25349613,0.86478156,49.35533906,176597,1103.73125,21783,136.14375,233045,1456.53125,"DrugB"
193,34.90130281,7.425564361,0.977104719,70.97056275,29617,153.4559585,21731,112.5958549,255314,1322.870466,"DrugB"
152,19.37866664,10.18908553,0.850615164,47.21320344,12697,83.53289474,78853,518.7697368,182412,1200.078947,"DrugD"
133,22.6870406,7.791455932,0.939177542,50.627417,35861,269.6315789,267527,2011.481203,167062,1256.105263,"DrugF"
260,31.61530008,12.7368101,0.91525785,77.01219331,110482,424.9307692,102761,395.2346154,255124,981.2461538,"DrugC"
151,19.68305641,9.888234381,0.864651061,47.45584412,12042,79.74834437,32847,217.5298013,130224,862.410596,"DrugF"
163,20.85051828,10.60004527,0.86113118,50.627417,93260,572.1472393,229077,1405.380368,164040,1006.380368,"DrugC"
260,45.37732789,7.894559548,0.984749918,96.18376618,53423,205.4730769,672680,2587.230769,256341,985.9269231,"DrugD"
277,34.36832706,11.04847461,0.94691889,80.28427125,25346,91.50180505,13909,50.21299639,55710,201.1191336,"DrugE"
368,39.24333022,12.41511276,0.948638421,87.45584412,154037,418.5788043,50568,137.4130435,246871,670.8451087,"DrugB"
318,33.29125402,12.274061,0.9295535,76.04163056,140074,440.4842767,88054,276.8993711,336777,1059.04717,"DrugA"
267,31.30077294,11.15621025,0.934325981,69.84062043,286602,1073.41573,282845,1059.344569,256726,961.5205993,"DrugA"
367,48.54763651,10.34442018,0.977035251,102.8700577,385152,1049.46049,25089,68.36239782,300781,819.5667575,"DrugB"
95,15.98927162,7.904779474,0.869245769,38.97056275,27576,290.2736842,56922,599.1789474,130589,1374.621053,"DrugF"
202,25.17032961,10.38496862,0.910917879,58.627417,72308,357.960396,170268,842.9108911,98775,488.9851485,"DrugC"
381,45.76558416,11.85437095,0.965870966,101.6396103,60500,158.7926509,53669,140.8635171,396960,1041.889764,"DrugB"
401,41.74507993,12.74524019,0.952252632,91.69848481,46164,115.1221945,9978,24.88279302,57462,143.2967581,"DrugE"
214,31.42614737,9.479487267,0.953420847,68.42640687,74396,347.6448598,24070,112.4766355,151469,707.7990654,"DrugB"
142,20.80195902,8.941272724,0.902910598,48.28427125,69524,489.6056338,221998,1563.366197,168794,1188.690141,"DrugC"
264,34.68546599,9.935845227,0.958093524,75.49747468,96007,363.6628788,313029,1185.715909,174751,661.9356061,"DrugC"
201,25.92538138,10.02331103,0.922238462,58.18376618,39818,198.0995025,21727,108.0945274,207533,1032.502488,"DrugF"
724,79.87982869,14.31899753,0.983802329,181.6223664,617857,853.3936464,111583,154.1201657,653945,903.2389503,"DrugB"
716,76.79567617,12.66338487,0.986310775,155.9655121,293500,409.9162011,56279,78.60195531,422879,590.6131285,"DrugB"
420,54.74248149,12.56771749,0.973290059,138.2670273,259381,617.5738095,53069,126.3547619,376737,896.9928571,"DrugB"
133,21.61847859,8.513563087,0.919192062,50.04163056,32367,243.3609023,270846,2036.43609,101996,766.887218,"DrugD"
168,26.20494318,8.316918575,0.948298523,57.35533906,24811,147.6845238,219446,1306.22619,90097,536.2916667,"DrugD"
319,39.27772644,10.71702544,0.962055881,88.22539674,228020,714.7962382,38842,121.7617555,294722,923.8934169,"DrugB"
552,38.80828979,22.77577105,0.809674636,164.8111832,160468,290.7028986,97182,176.0543478,643842,1166.380435,"DrugA"
98,16.75356714,7.89205485,0.882097362,40.38477631,24796,253.0204082,226081,2306.94898,44951,458.6836735,"DrugD"
197,25.74864851,10.06696025,0.920403238,59.69848481,86222,437.6751269,472455,2398.248731,280236,1422.517766,"DrugF"
653,77.37111117,17.01075307,0.975531608,178.4091629,65088,99.67534456,82433,126.237366,599064,917.4027565,"DrugB"
430,45.31808001,13.31479372,0.955864597,106.3259018,31422,73.0744186,3408,7.925581395,54110,125.8372093,"DrugE"
372,47.53089579,10.3578855,0.975966858,104.1837662,33607,90.34139785,9720,26.12903226,119754,321.9193548,"DrugE"
301,36.39584762,11.03029269,0.952970017,80.66904756,171776,570.6843854,37171,123.4916944,251663,836.089701,"DrugB"
295,46.46687944,8.462589778,0.983276146,96.66904756,158317,536.6677966,49305,167.1355932,275965,935.4745763,"DrugB"
179,28.57991799,8.429637427,0.95551279,62.04163056,104158,581.8882682,18183,101.5810056,91709,512.3407821,"DrugB"
504,49.5746609,13.79371284,0.960511238,112.5685425,60029,119.1051587,13055,25.90277778,101137,200.6686508,"DrugE"
322,35.1269546,11.88127257,0.941060584,79.9411255,375128,1164.993789,148542,461.310559,411704,1278.583851,"DrugA"
314,47.09434309,8.76241639,0.982538212,97.63961031,39320,125.2229299,50774,161.7006369,335329,1067.926752,"DrugB"
434,66.00079088,11.1946921,0.985510485,136.6690476,71835,165.5184332,72949,168.0852535,527584,1215.631336,"DrugB"
174,26.7390825,8.681802422,0.945821908,57.35533906,26420,151.8390805,138396,795.3793103,167140,960.5747126,"DrugD"
124,17.2668941,9.538340098,0.833575037,43.79898987,21378,172.4032258,279367,2252.959677,102485,826.4919355,"DrugD"
435,54.86283954,12.87562706,0.972070851,131.1959595,51750,118.9655172,21553,49.54712644,179388,412.3862069,"DrugE"
774,66.25043947,24.45564932,0.929374027,167.4386002,791485,1022.590439,101193,130.7403101,597648,772.1550388,"DrugB"
212,27.2136593,10.21783583,0.926835692,61.79898987,18572,87.60377358,144838,683.1981132,268316,1265.641509,"DrugD"
205,24.14159374,10.9463254,0.891296052,56.76955262,62618,305.4536585,15156,73.93170732,92322,450.3512195,"DrugB"
132,22.19846056,7.989069205,0.932993608,49.9411255,21973,166.4621212,31091,235.5378788,75641,573.0378788,"DrugC"
154,18.46867397,10.76193798,0.812677956,46.38477631,53317,346.2142857,127095,825.2922078,126806,823.4155844,"DrugC"
124,15.91238323,10.03867031,0.775887268,40.38477631,20923,168.733871,251254,2026.241935,45467,366.6693548,"DrugD"
441,54.32156415,11.01342251,0.97923158,113.1959595,26181,59.36734694,36103,81.86621315,224657,509.4263039,"DrugB"
181,22.33706343,10.65116153,0.878991174,54.627417,117578,649.6022099,33647,185.8950276,234719,1296.790055,"DrugB"
80,14.30545953,7.503032347,0.851418249,34.14213562,8351,104.3875,155118,1938.975,39374,492.175,"DrugD"
196,24.46462497,10.3625501,0.905862059,56.627417,63983,326.4438776,63842,325.7244898,163335,833.3418367,"DrugC"
200,29.01261364,9.472640404,0.945196939,63.01219331,75585,377.925,15513,77.565,172919,864.595,"DrugB"
198,36.02171729,8.324544457,0.972930493,75.11269837,116299,587.3686869,18020,91.01010101,160058,808.3737374,"DrugB"
238,36.79919011,8.604574734,0.972278673,77.39696962,129614,544.5966387,14335,60.23109244,199943,840.0966387,"DrugB"
184,22.39476223,10.65272785,0.87961871,52.52691193,76027,413.1902174,125154,680.1847826,159524,866.9782609,"DrugC"
263,31.52168745,10.95045127,0.937719186,71.84062043,5164,19.63498099,18946,72.03802281,126770,482.0152091,"DrugB"
276,31.95122082,11.53837905,0.932517485,72.04163056,22021,79.78623188,4176,15.13043478,17116,62.01449275,"DrugE"
687,86.50621275,10.99837263,0.991884822,174.3086579,250884,365.1877729,33570,48.86462882,375320,546.3173217,"DrugB"
506,60.92027941,11.62859607,0.981612954,127.5391052,64115,126.7094862,40638,80.31225296,289255,571.6501976,"DrugB"
120,16.92988321,9.298933565,0.835650508,42.28427125,20424,170.2,180121,1501.008333,78067,650.5583333,"DrugD"
402,46.45267503,11.76198221,0.967413026,100.2253967,30121,74.9278607,56908,141.5621891,241703,601.2512438,"DrugE"
150,19.6967227,10.47429889,0.846883312,50.04163056,31471,209.8066667,437692,2917.946667,138850,925.6666667,"DrugD"
694,87.85651658,11.83758333,0.990881303,179.0365799,342437,493.425072,57508,82.86455331,497103,716.2867435,"DrugB"
421,55.39175074,18.10050005,0.945103033,145.882251,198815,472.2446556,915349,2174.225653,528754,1255.947743,"DrugF"
475,48.52131157,14.50567885,0.954267274,111.9827561,226250,476.3157895,41248,86.83789474,370650,780.3157895,"DrugB"
286,33.13968633,11.18309564,0.94134228,74.08326112,116562,407.5594406,35033,122.493007,195944,685.1188811,"DrugA"
331,47.93950337,9.891070971,0.978483725,100.2253967,10931,33.02416918,36363,109.858006,256625,775.3021148,"DrugB"
995,106.3489096,15.32673299,0.989560591,217.2792206,306834,308.3758794,84937,85.3638191,561702,564.5246231,"DrugB"
324,41.32616075,10.35207747,0.968117387,87.63961031,28285,87.29938272,31706,97.85802469,327597,1011.101852,"DrugB"
110,19.53917855,7.565377499,0.921999884,43.9411255,125920,1144.727273,32128,292.0727273,145702,1324.563636,"DrugB"
331,28.9160371,20.02628195,0.721353923,112.9116882,74241,224.2930514,798074,2411.099698,269088,812.9546828,"DrugD"
206,31.45851459,8.983261922,0.958361131,69.9411255,100266,486.7281553,217973,1058.121359,179762,872.631068,"DrugC"
392,47.55860292,15.20780175,0.947495287,111.3969696,235853,601.6658163,171673,437.9413265,485523,1238.579082,"DrugC"
169,20.14721577,10.80029089,0.844174387,49.79898987,47940,283.6686391,323841,1916.218935,76292,451.4319527,"DrugF"
157,25.81980576,8.161345911,0.94872968,56.76955262,28827,183.611465,56812,361.8598726,140703,896.1974522,"DrugC"
124,19.06666861,8.570136129,0.893289077,45.79898987,18468,148.9354839,246000,1983.870968,83947,676.9919355,"DrugD"
708,85.81546555,27.45899607,0.947425229,243.3797257,184861,261.1031073,125668,177.4971751,970138,1370.251412,"DrugB"
209,26.59986978,10.11211268,0.924922189,59.79898987,28122,134.5550239,274284,1312.363636,84324,403.4641148,"DrugF"
184,22.41584819,10.7907932,0.876505826,54.52691193,36633,199.0923913,370535,2013.777174,130361,708.4836957,"DrugD"
134,17.80103576,9.809574502,0.834460588,43.79898987,18191,135.7537313,201231,1501.723881,35615,265.7835821,"DrugD"
153,19.29980653,10.21678057,0.84838971,46.28427125,55603,363.4183007,156550,1023.202614,153528,1003.45098,"DrugC"
100,15.44085647,8.729273636,0.824860649,38.04163056,25740,257.4,58375,583.75,159500,1595,"DrugF"
813,98.54920264,12.11531768,0.992414509,199.0782105,426724,524.8757688,89269,109.801968,690458,849.2718327,"DrugB"
180,21.72909901,10.7084291,0.870134031,52.52691193,74900,416.1111111,211231,1173.505556,101919,566.2166667,"DrugC"
192,25.54577685,9.733230071,0.924570374,57.21320344,80042,416.8854167,196162,1021.677083,185236,964.7708333,"DrugC"
726,68.66508126,14.4841615,0.97749917,147.1543289,62514,86.10743802,11414,15.72176309,69443,95.65151515,"DrugE"
138,21.18417361,8.63595188,0.913133547,49.45584412,62222,450.884058,7562,54.79710145,62564,453.3623188,"DrugB"
255,33.48126346,9.911289664,0.955180205,73.9411255,113219,443.9960784,110377,432.8509804,313221,1228.317647,"DrugC"
196,28.96625758,8.981999569,0.950708864,63.254834,80221,409.2908163,134064,684,364963,1862.056122,"DrugC"
364,40.52808243,12.2275614,0.953401045,88.56854249,332551,913.6016484,199740,548.7362637,384542,1056.434066,"DrugA"
780,73.85773556,15.28090857,0.978362831,156.8528137,55988,71.77948718,13560,17.38461538,65033,83.37564103,"DrugE"
1009,87.37231242,18.55225838,0.977196789,197.9238816,138680,137.4430129,98877,97.9950446,1033065,1023.850347,"DrugB"
535,59.57496375,11.93193122,0.979737817,125.9827561,342357,639.9196262,66755,124.7757009,348260,650.953271,"DrugA"
110,20.29287831,7.342594264,0.932243671,46.04163056,47516,431.9636364,11679,106.1727273,103878,944.3454545,"DrugB"
233,37.3052304,8.488783768,0.973766532,77.21320344,39373,168.9828326,29993,128.7253219,255235,1095.429185,"DrugB"
305,47.25031193,8.417801454,0.984002735,98.71067812,18900,61.96721311,23579,77.30819672,214026,701.7245902,"DrugB"
280,42.43076768,9.126597618,0.976593381,89.01219331,196231,700.825,37248,133.0285714,346775,1238.482143,"DrugB"
208,29.30628095,9.18531187,0.949613062,65.35533906,417239,2005.956731,84228,404.9423077,334823,1609.725962,"DrugA"
116,15.42748427,9.765170929,0.774174404,39.45584412,14089,121.4568966,151456,1305.655172,106542,918.4655172,"DrugF"
435,33.94558985,20.97452361,0.78626726,134.9533188,64470,148.2068966,979848,2252.524138,246903,567.5931034,"DrugD"
158,24.24805257,8.499225158,0.936558368,55.45584412,9416,59.59493671,11162,70.64556962,123090,779.0506329,"DrugB"
1,1.154700538,1.154700538,0,0,171,171,136,136,1033,1033,"DrugB"
362,55.2707931,9.08013616,0.986412994,115.254834,197754,546.281768,71479,197.4558011,448745,1239.627072,"DrugE"
289,37.9457779,10.10469558,0.963892126,81.15432893,20412,70.62975779,192553,666.2733564,141218,488.6435986,"DrugF"
268,37.73954539,10.37602114,0.961462064,81.9411255,24461,91.27238806,5097,19.01865672,31947,119.2052239,"DrugE"
156,25.93007712,8.34692793,0.946773201,58.28427125,38635,247.6602564,379105,2430.160256,211786,1357.602564,"DrugF"
229,35.71347578,8.952290806,0.968072641,76.18376618,23786,103.8689956,24795,108.2751092,191322,835.4672489,"DrugB"
338,30.27451054,22.09125829,0.683769273,102.2253967,112581,333.0798817,975887,2887.239645,338004,1000.011834,"DrugF"
1208,62.67831463,36.40740158,0.814002615,248.391919,122770,101.6307947,96359,79.76738411,373545,309.2259934,"DrugE"
143,20.03348113,9.203013785,0.888238984,46.97056275,129620,906.4335664,60567,423.5454545,158528,1108.587413,"DrugA"
288,42.90380674,10.13446721,0.971701129,92.18376618,280077,972.4895833,176524,612.9305556,338356,1174.847222,"DrugA"
231,32.68746643,9.344967496,0.958262919,68.91168825,101212,438.1471861,341462,1478.190476,237259,1027.095238,"DrugC"
310,35.20785135,11.55672023,0.94459342,77.45584412,85668,276.3483871,28059,90.51290323,81843,264.0096774,"DrugE"
176,30.31660999,7.984430301,0.964695394,65.21320344,139855,794.6306818,15732,89.38636364,213000,1210.227273,"DrugB"
194,31.02976755,8.607748563,0.960753669,66.87005769,49222,253.7216495,99760,514.2268041,259847,1339.417526,"DrugF"
77,12.45359554,8.286141236,0.746521442,33.3137085,18061,234.5584416,127009,1649.467532,69060,896.8831169,"DrugD"
116,19.90137671,8.16332786,0.912000493,45.79898987,23337,201.1810345,273963,2361.75,118368,1020.413793,"DrugD"
401,41.9418945,12.6114337,0.953722493,94.46803743,244056,608.6184539,19320,48.17955112,202563,505.1446384,"DrugB"
395,44.81819869,11.94289467,0.963842045,98.12489168,46614,118.0101266,35592,90.10632911,330137,835.7898734,"DrugB"
171,23.12069869,9.621955193,0.909290507,55.01219331,88340,516.6081871,24122,141.0643275,144831,846.9649123,"DrugB"
156,18.61374887,10.78215419,0.815144597,46.627417,64482,413.3461538,167296,1072.410256,99539,638.0705128,"DrugC"
448,60.40911405,10.28086102,0.985411741,126.2670273,40478,90.35267857,44829,100.0647321,416213,929.046875,"DrugB"
249,30.78489526,10.58329644,0.939049443,68.52691193,543841,2184.100402,180878,726.4176707,234386,941.3092369,"DrugA"
454,49.7710288,12.19167656,0.969534377,105.1126984,180105,396.7070485,46361,102.1167401,568989,1253.279736,"DrugE"
100,16.27013256,8.086077728,0.867756812,39.45584412,76484,764.84,14235,142.35,86856,868.56,"DrugB"
161,27.60269642,8.138844167,0.955541437,60.28427125,28124,174.6832298,266984,1658.285714,98436,611.4037267,"DrugD"
129,18.6758521,9.110199463,0.872951862,44.72792206,35230,273.1007752,299544,2322.046512,77815,603.2170543,"DrugD"
518,61.07284543,13.67523925,0.974608251,129.254834,152879,295.1332046,56451,108.9787645,377925,729.5849421,"DrugB"
120,15.59610068,9.953418128,0.769871321,40.14213562,22812,190.1,245472,2045.6,79465,662.2083333,"DrugD"
352,41.94565789,11.56711641,0.961225276,93.35533906,296198,841.4715909,905530,2572.528409,347471,987.1335227,"DrugA"
915,83.1579529,18.22032292,0.975701287,228.9360749,109829,120.031694,87726,95.87540984,862742,942.8874317,"DrugB"
249,29.71416176,11.26720818,0.925320279,71.69848481,34061,136.7911647,19649,78.91164659,238074,956.1204819,"DrugB"
245,34.08581628,9.364030631,0.961524478,74.04163056,105914,432.3020408,141792,578.7428571,305261,1245.963265,"DrugC"
317,54.98816704,9.437884127,0.985160641,112.6101731,28964,91.36908517,35688,112.5804416,314876,993.2996845,"DrugB"
384,35.22859656,20.57739981,0.811674013,137.3380951,123104,320.5833333,85626,222.984375,613083,1596.570313,"DrugB"
265,38.69936407,10.14352183,0.965037782,86.18376618,107261,404.7584906,60924,229.9018868,470044,1773.750943,"DrugB"
155,24.76935607,8.75344949,0.935472933,56.76955262,69088,445.7290323,317677,2049.529032,171081,1103.748387,"DrugF"
270,28.70451635,12.10830131,0.906676966,66.42640687,180220,667.4814815,59194,219.237037,297936,1103.466667,"DrugA"
191,21.93713411,11.27880006,0.857705133,53.55634919,27226,142.5445026,14046,73.53926702,193777,1014.539267,"DrugB"
236,26.65361984,11.43746953,0.903249838,63.11269837,73901,313.1398305,91341,387.0381356,268951,1139.622881,"DrugC"
181,30.44560017,7.896701954,0.965777795,62.72792206,16404,90.62983425,21660,119.6685083,183201,1012.160221,"DrugB"
381,35.17461829,14.06214983,0.916610616,83.59797975,42036,110.3307087,41478,108.8661417,65530,171.9947507,"DrugE"
133,17.31724871,10.33774079,0.802269454,44.28427125,26085,196.1278195,337142,2534.902256,137282,1032.195489,"DrugD"
450,47.12324031,17.28256056,0.930318597,139.3380951,131795,292.8777778,52011,115.58,390846,868.5466667,"DrugE"
196,26.75798128,9.5188217,0.934585853,59.59797975,73759,376.3214286,531357,2711.005102,136676,697.3265306,"DrugF"
218,28.32558216,10.0386833,0.935092623,63.21320344,56658,259.8990826,374903,1719.738532,174186,799.0183486,"DrugF"
